Row ID,Transaction Id (PK),Order ID,Order Date,Year,Month,Quarter,Ship Date,Shipping Delay,Shipping Speed,Ship Mode,Customer ID,Customer Name,Customer Type,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Order-Size,Sales Per Unit,Discount,Profit,Profit Margin,Loss Severity,Loss Flag,Order-Level Total Sales (Grouped by Order ID C),Customer Purchase Frequency (Customer ID = L),Total sales per customer,Discount Amount (Sales × Discount)
9376,TXN-009375,CA-2015-126347,12/14/2015,2015,December,Q4,12/19/2015,5,Normal,Second Class,AJ-10945,Ashley Jarboe,Loyal,Consumer,United States,Los Angeles,California,90045,West,TEC-AC-10003063,TECHNOLOGY,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50.0,2,Small,25.0,0%,10.5,0.21,Profit,Profit,50.0,10,1839.24,0.0
9377,TXN-009376,CA-2017-108756,12/25/2017,2017,December,Q4,12/29/2017,4,Normal,Standard Class,PO-18865,Patrick O'Donnell,Loyal,Consumer,United States,East Orange,New Jersey,7017,East,TEC-AC-10003237,TECHNOLOGY,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,Small,10.6,0%,13.67,0.43,Profit,Profit,31.8,13,2493.22,0.0
9378,TXN-009377,CA-2017-155362,12/17/2017,2017,December,Q4,12/21/2017,4,Normal,Standard Class,DP-13105,Dave Poirier,Loyal,Corporate,United States,Eau Claire,Wisconsin,54703,Central,OFF-ST-10001031,OFFICE SUPPLIES,Storage,Adjustable Personal File Tote,32.56,2,Small,16.28,0%,8.47,0.26,Profit,Profit,32.56,14,2214.99,0.0
9379,TXN-009378,CA-2016-117625,5/10/2016,2016,May,Q2,5/15/2016,5,Normal,Standard Class,GM-14500,Gene McClure,Loyal,Consumer,United States,Chicago,Illinois,60610,Central,OFF-EN-10001535,OFFICE SUPPLIES,Envelopes,Grip Seal Envelopes,7.07,2,Small,3.54,20%,2.39,0.34,Profit,Profit,7.07,13,1255.68,1.41
9380,TXN-009379,CA-2014-154158,12/23/2014,2014,December,Q4,12/27/2014,4,Normal,Second Class,CC-12670,Craig Carreira,Loyal,Consumer,United States,Tampa,Florida,33614,South,OFF-PA-10001295,OFFICE SUPPLIES,Paper,Computer Printout Paper with Letter-Trim Perforations,45.53,3,Small,15.18,20%,15.93,0.35,Profit,Profit,619.84,14,2269.69,9.11
9381,TXN-009380,CA-2014-154158,12/23/2014,2014,December,Q4,12/27/2014,4,Normal,Second Class,CC-12670,Craig Carreira,Loyal,Consumer,United States,Tampa,Florida,33614,South,FUR-CH-10004698,FURNITURE,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.78,1,Small,64.78,20%,6.48,0.1,Profit,Profit,619.84,14,2269.69,12.96
9382,TXN-009381,CA-2014-154158,12/23/2014,2014,December,Q4,12/27/2014,4,Normal,Second Class,CC-12670,Craig Carreira,Loyal,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10000078,OFFICE SUPPLIES,Storage,Tennsco 6- and 18-Compartment Lockers,424.27,2,Medium,212.14,20%,-10.61,-0.03,Low Loss,Loss,619.84,14,2269.69,84.85
9383,TXN-009382,CA-2014-154158,12/23/2014,2014,December,Q4,12/27/2014,4,Normal,Second Class,CC-12670,Craig Carreira,Loyal,Consumer,United States,Tampa,Florida,33614,South,OFF-AR-10001868,OFFICE SUPPLIES,Art,Prang Dustless Chalk Sticks,1.34,1,Small,1.34,20%,0.5,0.37,Profit,Profit,619.84,14,2269.69,0.27
9384,TXN-009383,CA-2014-154158,12/23/2014,2014,December,Q4,12/27/2014,4,Normal,Second Class,CC-12670,Craig Carreira,Loyal,Consumer,United States,Tampa,Florida,33614,South,OFF-ST-10004950,OFFICE SUPPLIES,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,Small,16.78,20%,-1.05,-0.01,Low Loss,Loss,619.84,14,2269.69,16.78
9385,TXN-009384,CA-2017-100433,8/11/2017,2017,August,Q3,8/16/2017,5,Normal,Standard Class,SJ-20125,Sanjit Jacobs,Loyal,Home Office,United States,New York City,New York,10009,East,OFF-PA-10003441,OFFICE SUPPLIES,Paper,Xerox 226,25.92,4,Small,6.48,0%,12.44,0.48,Profit,Profit,25.92,24,3949.65,0.0
9386,TXN-009385,CA-2017-163097,8/27/2017,2017,August,Q3,8/31/2017,4,Normal,Standard Class,SF-20200,Sarah Foster,Loyal,Consumer,United States,Mesa,Arizona,85204,West,FUR-FU-10004973,FURNITURE,Furnishings,Flat Face Poster Frame,120.58,8,Medium,15.07,20%,33.16,0.28,Profit,Profit,120.58,15,3422.78,24.12
9387,TXN-009386,US-2017-127292,1/19/2017,2017,January,Q1,1/23/2017,4,Normal,Standard Class,RM-19375,Raymond Messe,Occasional,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10000157,OFFICE SUPPLIES,Paper,Xerox 191,79.92,4,Small,19.98,0%,37.56,0.47,Profit,Profit,637.18,9,1453.47,0.0
9388,TXN-009387,US-2017-127292,1/19/2017,2017,January,Q1,1/23/2017,4,Normal,Standard Class,RM-19375,Raymond Messe,Occasional,Consumer,United States,Burlington,Vermont,5408,East,OFF-PA-10001970,OFFICE SUPPLIES,Paper,Xerox 1881,12.28,1,Small,12.28,0%,5.77,0.47,Profit,Profit,637.18,9,1453.47,0.0
9389,TXN-009388,US-2017-127292,1/19/2017,2017,January,Q1,1/23/2017,4,Normal,Standard Class,RM-19375,Raymond Messe,Occasional,Consumer,United States,Burlington,Vermont,5408,East,OFF-AP-10000828,OFFICE SUPPLIES,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,Large,180.98,0%,152.02,0.28,Profit,Profit,637.18,9,1453.47,0.0
9390,TXN-009389,US-2017-127292,1/19/2017,2017,January,Q1,1/23/2017,4,Normal,Standard Class,RM-19375,Raymond Messe,Occasional,Consumer,United States,Burlington,Vermont,5408,East,OFF-EN-10001509,OFFICE SUPPLIES,Envelopes,Poly String Tie Envelopes,2.04,1,Small,2.04,0%,0.96,0.47,Profit,Profit,637.18,9,1453.47,0.0
9391,TXN-009390,CA-2015-163734,6/19/2015,2015,June,Q2,6/24/2015,5,Normal,Standard Class,KM-16375,Katherine Murray,Loyal,Home Office,United States,Houston,Texas,77070,Central,OFF-ST-10003692,OFFICE SUPPLIES,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,Medium,45.78,20%,14.31,0.06,Profit,Profit,228.92,20,5620.18,45.78
9392,TXN-009391,CA-2017-162474,3/13/2017,2017,March,Q1,3/16/2017,3,Fast,First Class,FH-14275,Frank Hawley,Loyal,Corporate,United States,Aurora,Illinois,60505,Central,TEC-PH-10004700,TECHNOLOGY,Phones,PowerGen Dual USB Car Charger,7.99,1,Small,7.99,20%,2.6,0.33,Profit,Profit,7.99,21,4256.28,1.6
9393,TXN-009392,CA-2015-130848,10/25/2015,2015,October,Q4,10/25/2015,0,Fast,Same Day,DG-13300,Deirdre Greer,Occasional,Corporate,United States,Denver,Colorado,80219,West,FUR-CH-10000422,FURNITURE,Chairs,Global Highback Leather Tilter in Burgundy,582.34,8,Large,72.79,20%,-29.12,-0.05,Low Loss,Loss,582.34,8,3195.82,116.47
9394,TXN-009393,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003484,TECHNOLOGY,Phones,Ooma Telo VoIP Home Phone System,629.95,5,Large,125.99,0%,157.49,0.25,Profit,Profit,3519.37,14,5341.9,0.0
9395,TXN-009394,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,FUR-CH-10001394,FURNITURE,Chairs,Global Leather Executive Chair,631.78,2,Large,315.89,10%,140.4,0.22,Profit,Profit,3519.37,14,5341.9,63.18
9396,TXN-009395,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,FUR-BO-10002213,FURNITURE,Bookcases,DMI Eclipse Executive Suite Bookcases,801.57,2,Large,400.78,20%,-10.02,-0.01,Low Loss,Loss,3519.37,14,5341.9,160.31
9397,TXN-009396,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,OFF-LA-10002762,OFFICE SUPPLIES,Labels,Avery 485,75.18,6,Small,12.53,0%,35.33,0.47,Profit,Profit,3519.37,14,5341.9,0.0
9398,TXN-009397,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,OFF-AP-10003842,OFFICE SUPPLIES,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,Small,30.98,0%,8.05,0.26,Profit,Profit,3519.37,14,5341.9,0.0
9399,TXN-009398,CA-2014-125997,9/20/2014,2014,September,Q3,9/23/2014,3,Fast,First Class,MW-18220,Mitch Webber,Loyal,Consumer,United States,New York City,New York,10011,East,TEC-PH-10003072,TECHNOLOGY,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,Large,149.99,0%,661.46,0.49,Profit,Profit,3519.37,14,5341.9,0.0
9400,TXN-009399,CA-2016-103128,11/11/2016,2016,November,Q4,11/15/2016,4,Normal,Standard Class,SC-20845,Sung Chung,Occasional,Consumer,United States,Arlington Heights,Illinois,60004,Central,OFF-AR-10003394,OFFICE SUPPLIES,Art,Newell 332,14.11,6,Small,2.35,20%,1.23,0.09,Profit,Profit,14.11,4,280.63,2.82
9401,TXN-009400,CA-2015-167696,9/16/2015,2015,September,Q3,9/21/2015,5,Normal,Standard Class,BD-11500,Bradley Drucker,Loyal,Consumer,United States,Newport News,Virginia,23602,South,OFF-EN-10001539,OFFICE SUPPLIES,Envelopes,Staple envelope,31.12,4,Small,7.78,0%,14.63,0.47,Profit,Profit,31.12,10,4411.25,0.0
9402,TXN-009401,CA-2014-159814,6/24/2014,2014,June,Q2,6/28/2014,4,Normal,Standard Class,LP-17080,Liz Pelletier,Occasional,Consumer,United States,Tucson,Arizona,85705,West,FUR-FU-10001731,FURNITURE,Furnishings,Acrylic Self-Standing Desk Frames,4.27,2,Small,2.13,20%,0.96,0.22,Profit,Profit,4.27,9,756.6,0.85
9403,TXN-009402,CA-2016-105459,8/12/2016,2016,August,Q3,8/17/2016,5,Normal,Second Class,NP-18700,Nora Preis,Loyal,Consumer,United States,New York City,New York,10024,East,FUR-TA-10001095,FURNITURE,Tables,Chromcraft Round Conference Tables,209.15,2,Medium,104.58,40%,-66.23,-0.32,Low Loss,Loss,1800.17,13,7903.18,83.66
9404,TXN-009403,CA-2016-105459,8/12/2016,2016,August,Q3,8/17/2016,5,Normal,Second Class,NP-18700,Nora Preis,Loyal,Consumer,United States,New York City,New York,10024,East,OFF-ST-10000078,OFFICE SUPPLIES,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,Large,265.17,0%,286.38,0.18,Profit,Profit,1800.17,13,7903.18,0.0
9405,TXN-009404,CA-2017-141663,4/13/2017,2017,April,Q2,4/17/2017,4,Normal,Standard Class,DP-13105,Dave Poirier,Loyal,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-FA-10004076,OFFICE SUPPLIES,Fasteners,Translucent Push Pins by OIC,7.92,5,Small,1.58,20%,1.68,0.21,Profit,Profit,7.92,14,2214.99,1.58
9406,TXN-009405,CA-2014-152618,3/14/2014,2014,March,Q1,3/17/2014,3,Fast,First Class,RB-19465,Rick Bensley,Loyal,Home Office,United States,Chicago,Illinois,60653,Central,TEC-MA-10003626,TECHNOLOGY,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,Large,287.46,30%,156.05,0.27,Profit,Profit,583.36,23,4715.47,172.47
9407,TXN-009406,CA-2014-152618,3/14/2014,2014,March,Q1,3/17/2014,3,Fast,First Class,RB-19465,Rick Bensley,Loyal,Home Office,United States,Chicago,Illinois,60653,Central,OFF-PA-10001215,OFFICE SUPPLIES,Paper,Xerox 1963,8.45,2,Small,4.22,20%,2.64,0.31,Profit,Profit,583.36,23,4715.47,1.69
9408,TXN-009407,CA-2017-162789,9/22/2017,2017,September,Q3,9/24/2017,2,Fast,Second Class,LC-17140,Logan Currie,Loyal,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002842,TECHNOLOGY,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071.0,9,Large,119.0,0%,171.36,0.16,Profit,Profit,1083.07,19,2633.57,0.0
9409,TXN-009408,CA-2017-162789,9/22/2017,2017,September,Q3,9/24/2017,2,Fast,Second Class,LC-17140,Logan Currie,Loyal,Consumer,United States,New York City,New York,10035,East,FUR-FU-10004864,FURNITURE,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,Small,12.07,0%,3.98,0.33,Profit,Profit,1083.07,19,2633.57,0.0
9410,TXN-009409,US-2017-110149,12/10/2017,2017,December,Q4,12/13/2017,3,Fast,First Class,WB-21850,William Brown,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10000014,OFFICE SUPPLIES,Binders,Heavy-Duty E-Z-D Binders,3.27,1,Small,3.27,70%,-2.51,-0.77,Low Loss,Loss,91.19,37,6160.1,2.29
9411,TXN-009410,US-2017-110149,12/10/2017,2017,December,Q4,12/13/2017,3,Fast,First Class,WB-21850,William Brown,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10001475,FURNITURE,Furnishings,"Contract Clock, 14"", Brown",87.92,5,Small,17.58,20%,15.39,0.18,Profit,Profit,91.19,37,6160.1,17.58
9412,TXN-009411,CA-2016-108959,3/10/2016,2016,March,Q1,3/14/2016,4,Normal,Second Class,MH-17785,Maya Herman,Loyal,Corporate,United States,Glendale,Arizona,85301,West,OFF-ST-10001272,OFFICE SUPPLIES,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.7,1,Medium,104.7,20%,6.54,0.06,Profit,Profit,104.7,11,2203.78,20.94
9413,TXN-009412,CA-2015-164777,1/27/2015,2015,January,Q1,1/29/2015,2,Fast,First Class,SC-20305,Sean Christensen,Loyal,Consumer,United States,Los Angeles,California,90036,West,FUR-CH-10002024,FURNITURE,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,Large,560.78,20%,0.0,0.0,Profit,Profit,2803.92,12,3979.06,560.78
9414,TXN-009413,CA-2016-132017,9/26/2016,2016,September,Q3,9/27/2016,1,Fast,First Class,MH-17620,Matt Hagelstein,Occasional,Corporate,United States,Houston,Texas,77041,Central,OFF-BI-10004001,OFFICE SUPPLIES,Binders,GBC Recycled VeloBinder Covers,6.82,2,Small,3.41,80%,-11.59,-1.7,Low Loss,Loss,6.82,6,1252.8,5.46
9415,TXN-009414,CA-2015-127824,10/18/2015,2015,October,Q4,10/22/2015,4,Normal,Standard Class,JC-15775,John Castell,Loyal,Consumer,United States,Seattle,Washington,98115,West,TEC-PH-10004094,TECHNOLOGY,Phones,Motorola L703CM,249.58,2,Medium,124.79,20%,15.6,0.06,Profit,Profit,277.63,16,2772.06,49.92
9416,TXN-009415,CA-2015-127824,10/18/2015,2015,October,Q4,10/22/2015,4,Normal,Standard Class,JC-15775,John Castell,Loyal,Consumer,United States,Seattle,Washington,98115,West,OFF-PA-10001184,OFFICE SUPPLIES,Paper,Xerox 1903,17.94,3,Small,5.98,0%,8.79,0.49,Profit,Profit,277.63,16,2772.06,0.0
9417,TXN-009416,CA-2015-127824,10/18/2015,2015,October,Q4,10/22/2015,4,Normal,Standard Class,JC-15775,John Castell,Loyal,Consumer,United States,Seattle,Washington,98115,West,FUR-FU-10002505,FURNITURE,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,Small,3.37,0%,3.24,0.32,Profit,Profit,277.63,16,2772.06,0.0
9418,TXN-009417,CA-2014-148285,10/27/2014,2014,October,Q4,11/1/2014,5,Normal,Standard Class,RD-19810,Ross DeVincentis,Loyal,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10001166,OFFICE SUPPLIES,Paper,Xerox 2,10.37,2,Small,5.18,20%,3.63,0.35,Profit,Profit,22.32,16,1137.61,2.07
9419,TXN-009418,CA-2014-148285,10/27/2014,2014,October,Q4,11/1/2014,5,Normal,Standard Class,RD-19810,Ross DeVincentis,Loyal,Home Office,United States,Fayetteville,North Carolina,28314,South,OFF-PA-10000349,OFFICE SUPPLIES,Paper,Easy-staple paper,11.95,3,Small,3.98,20%,4.03,0.34,Profit,Profit,22.32,16,1137.61,2.39
9420,TXN-009419,CA-2017-152926,10/2/2017,2017,October,Q4,10/4/2017,2,Fast,Second Class,SC-20695,Steve Chapman,Loyal,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10004708,OFFICE SUPPLIES,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.22,2,Small,7.61,80%,-38.82,-2.55,Low Loss,Loss,37.2,14,2576.4,12.18
9421,TXN-009420,CA-2017-152926,10/2/2017,2017,October,Q4,10/4/2017,2,Fast,Second Class,SC-20695,Steve Chapman,Loyal,Corporate,United States,Houston,Texas,77041,Central,OFF-AP-10001947,OFFICE SUPPLIES,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.98,6,Small,3.66,80%,-56.06,-2.55,Low Loss,Loss,37.2,14,2576.4,17.58
9422,TXN-009421,CA-2014-145254,7/23/2014,2014,July,Q3,7/27/2014,4,Normal,Standard Class,NC-18535,Nick Crebassa,Loyal,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10000441,TECHNOLOGY,Phones,VTech DS6151,604.75,6,Large,100.79,20%,60.48,0.1,Profit,Profit,992.83,15,8241.73,120.95
9423,TXN-009422,CA-2014-145254,7/23/2014,2014,July,Q3,7/27/2014,4,Normal,Standard Class,NC-18535,Nick Crebassa,Loyal,Corporate,United States,San Francisco,California,94122,West,OFF-SU-10004664,OFFICE SUPPLIES,Supplies,Acme Softgrip Scissors,40.7,5,Small,8.14,0%,11.8,0.29,Profit,Profit,992.83,15,8241.73,0.0
9424,TXN-009423,CA-2014-145254,7/23/2014,2014,July,Q3,7/27/2014,4,Normal,Standard Class,NC-18535,Nick Crebassa,Loyal,Corporate,United States,San Francisco,California,94122,West,TEC-PH-10004531,TECHNOLOGY,Phones,AT&T CL2909,302.38,3,Medium,100.79,20%,37.8,0.13,Profit,Profit,992.83,15,8241.73,60.48
9425,TXN-009424,CA-2014-145254,7/23/2014,2014,July,Q3,7/27/2014,4,Normal,Standard Class,NC-18535,Nick Crebassa,Loyal,Corporate,United States,San Francisco,California,94122,West,TEC-AC-10002167,TECHNOLOGY,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,45.0,3,Small,15.0,0%,4.95,0.11,Profit,Profit,992.83,15,8241.73,0.0
9426,TXN-009425,CA-2014-116246,9/12/2014,2014,September,Q3,9/17/2014,5,Normal,Second Class,LW-17215,Luke Weiss,Loyal,Consumer,United States,New York City,New York,10035,East,FUR-CH-10002024,FURNITURE,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.29,6,Large,630.88,10%,420.59,0.11,Profit,Profit,3785.29,15,5420.52,378.53
9427,TXN-009426,CA-2016-160479,9/15/2016,2016,September,Q3,9/20/2016,5,Normal,Standard Class,AH-10585,Angele Hood,Occasional,Consumer,United States,Seattle,Washington,98105,West,OFF-AR-10002445,OFFICE SUPPLIES,Art,SANFORD Major Accent Highlighters,35.4,5,Small,7.08,0%,13.45,0.38,Profit,Profit,35.4,5,738.5,0.0
9428,TXN-009427,CA-2014-167486,11/27/2014,2014,November,Q4,12/1/2014,4,Normal,Standard Class,JO-15145,Jack O'Briant,Loyal,Corporate,United States,Buffalo,New York,14215,East,FUR-FU-10003268,FURNITURE,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,Medium,39.98,0%,39.98,0.2,Profit,Profit,199.9,13,3254.94,0.0
9429,TXN-009428,CA-2014-152100,5/11/2014,2014,May,Q2,5/16/2014,5,Normal,Standard Class,VW-21775,Victoria Wilson,Loyal,Corporate,United States,Huntsville,Texas,77340,Central,FUR-CH-10000015,FURNITURE,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,Large,151.62,30%,-69.31,-0.06,Low Loss,Loss,1212.96,18,6134.04,363.89
9430,TXN-009429,CA-2015-166219,8/28/2015,2015,August,Q3,9/1/2015,4,Normal,Standard Class,BP-11185,Ben Peterman,Loyal,Corporate,United States,Dallas,Texas,75081,Central,TEC-PH-10004165,TECHNOLOGY,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,Large,219.99,20%,82.5,0.08,Profit,Profit,1203.44,18,3675.86,219.99
9431,TXN-009430,CA-2015-166219,8/28/2015,2015,August,Q3,9/1/2015,4,Normal,Standard Class,BP-11185,Ben Peterman,Loyal,Corporate,United States,Dallas,Texas,75081,Central,FUR-TA-10004607,FURNITURE,Tables,Hon 2111 Invitation Series Straight Table,103.48,1,Medium,103.48,30%,-16.26,-0.16,Low Loss,Loss,1203.44,18,3675.86,31.04
9432,TXN-009431,CA-2015-111864,6/19/2015,2015,June,Q2,6/19/2015,0,Fast,Same Day,PP-18955,Paul Prost,Loyal,Home Office,United States,Philadelphia,Pennsylvania,19134,East,OFF-LA-10004677,OFFICE SUPPLIES,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.9,2,Small,2.95,20%,1.99,0.34,Profit,Profit,5.9,34,7252.61,1.18
9433,TXN-009432,CA-2015-119627,8/17/2015,2015,August,Q3,8/23/2015,6,Normal,Standard Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,TECHNOLOGY,Accessories,Imation Clip USB flash drive - 8 GB,30.08,2,Small,15.04,20%,-5.26,-0.17,Low Loss,Loss,329.44,26,5226.2,6.02
9434,TXN-009433,CA-2015-119627,8/17/2015,2015,August,Q3,8/23/2015,6,Normal,Standard Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,OFFICE SUPPLIES,Paper,Xerox 21,36.29,7,Small,5.18,20%,12.7,0.35,Profit,Profit,329.44,26,5226.2,7.26
9435,TXN-009434,CA-2015-119627,8/17/2015,2015,August,Q3,8/23/2015,6,Normal,Standard Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,OFFICE SUPPLIES,Art,Newell 336,10.27,3,Small,3.42,20%,1.16,0.11,Profit,Profit,329.44,26,5226.2,2.05
9436,TXN-009435,CA-2015-119627,8/17/2015,2015,August,Q3,8/23/2015,6,Normal,Standard Class,SC-20725,Steven Cartwright,Loyal,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,TECHNOLOGY,Accessories,First Data FD10 PIN Pad,252.8,4,Medium,63.2,20%,-31.6,-0.12,Low Loss,Loss,329.44,26,5226.2,50.56
9437,TXN-009436,CA-2015-160787,9/25/2015,2015,September,Q3,9/25/2015,0,Fast,Same Day,BM-11785,Bryan Mills,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10003712,OFFICE SUPPLIES,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.95,2,Small,1.48,70%,-2.06,-0.7,Low Loss,Loss,2.95,14,1338.82,2.06
9438,TXN-009437,CA-2017-107853,5/26/2017,2017,May,Q2,5/31/2017,5,Normal,Standard Class,CD-11920,Carlos Daly,Occasional,Consumer,United States,Oceanside,California,92054,West,OFF-PA-10000520,OFFICE SUPPLIES,Paper,Xerox 201,12.96,2,Small,6.48,0%,6.22,0.48,Profit,Profit,12.96,9,2033.97,0.0
9439,TXN-009438,CA-2017-126144,7/31/2017,2017,July,Q3,8/5/2017,5,Normal,Standard Class,GM-14680,Greg Matthias,Loyal,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001079,TECHNOLOGY,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.58,4,Medium,71.4,40%,-57.12,-0.2,Low Loss,Loss,285.58,11,3163.63,114.23
9440,TXN-009439,US-2014-154655,10/12/2014,2014,October,Q4,10/17/2014,5,Normal,Standard Class,BP-11050,Barry Pond,Occasional,Corporate,United States,Chicago,Illinois,60623,Central,OFF-SU-10000898,OFFICE SUPPLIES,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,Small,11.12,20%,2.5,0.11,Profit,Profit,22.24,7,983.42,4.45
9441,TXN-009440,CA-2014-100391,5/25/2014,2014,May,Q2,5/29/2014,4,Normal,Standard Class,BW-11065,Barry Weirich,Occasional,Consumer,United States,New York City,New York,10035,East,OFF-PA-10001471,OFFICE SUPPLIES,Paper,Strathmore Photo Frame Cards,14.62,2,Small,7.31,0%,6.73,0.46,Profit,Profit,14.62,3,385.51,0.0
9442,TXN-009441,CA-2014-165477,12/29/2014,2014,December,Q4,12/31/2014,2,Fast,Second Class,RE-19405,Ricardo Emerson,Occasional,Consumer,United States,Kent,Ohio,44240,East,OFF-AP-10003281,OFFICE SUPPLIES,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,Small,9.67,20%,6.04,0.12,Profit,Profit,48.36,1,48.36,9.67
9443,TXN-009442,CA-2017-165904,4/7/2017,2017,April,Q2,4/11/2017,4,Normal,Standard Class,HR-14770,Hallie Redmond,Loyal,Home Office,United States,Jacksonville,Florida,32216,South,OFF-AR-10003156,OFFICE SUPPLIES,Art,50 Colored Long Pencils,16.26,2,Small,8.13,20%,1.22,0.08,Profit,Profit,235.44,13,1299.29,3.25
9444,TXN-009443,CA-2017-165904,4/7/2017,2017,April,Q2,4/11/2017,4,Normal,Standard Class,HR-14770,Hallie Redmond,Loyal,Home Office,United States,Jacksonville,Florida,32216,South,TEC-PH-10000576,TECHNOLOGY,Phones,AT&T 1080 Corded phone,219.18,2,Medium,109.59,20%,19.18,0.09,Profit,Profit,235.44,13,1299.29,43.84
9445,TXN-009444,CA-2015-104052,3/1/2015,2015,March,Q1,3/2/2015,1,Fast,First Class,TP-21565,Tracy Poddar,Loyal,Corporate,United States,Coppell,Texas,75019,Central,TEC-PH-10003215,TECHNOLOGY,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,Small,23.96,20%,34.74,0.36,Profit,Profit,95.84,10,1936.62,19.17
9446,TXN-009445,CA-2015-168277,5/29/2015,2015,May,Q2,6/3/2015,5,Normal,Standard Class,KB-16315,Karl Braun,Loyal,Consumer,United States,Indianapolis,Indiana,46203,Central,OFF-LA-10004484,OFFICE SUPPLIES,Labels,Avery 476,12.39,3,Small,4.13,0%,5.7,0.46,Profit,Profit,12.39,22,1569.45,0.0
9447,TXN-009446,CA-2016-158617,9/22/2016,2016,September,Q3,9/28/2016,6,Normal,Standard Class,AC-10660,Anna Chung,Occasional,Consumer,United States,Lawrence,Indiana,46226,Central,OFF-PA-10002245,OFFICE SUPPLIES,Paper,Xerox 1895,35.88,6,Small,5.98,0%,16.15,0.45,Profit,Profit,35.88,6,657.31,0.0
9448,TXN-009447,CA-2017-136882,5/27/2017,2017,May,Q2,6/3/2017,7,Slow,Standard Class,DN-13690,Duane Noonan,Loyal,Consumer,United States,Tulsa,Oklahoma,74133,Central,FUR-FU-10003664,FURNITURE,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,Medium,95.46,0%,138.42,0.29,Profit,Profit,477.3,11,2139.79,0.0
